product_id,product_name,data_price,image_link,description,href,category
s89297130,JONAXEL,29.99,https://www.ikea.com/us/en/images/products/jonaxel-storage-combination-white__0703688_pe732250_s5.jpg?f=xxs,"Storage combination, 9 7/8x20 1/8x27 1/2 """,https://www.ikea.com/us/en/p/jonaxel-storage-combination-white-s89297130/,armoires-wardrobes-19053
s99560912,PAX / TONSTAD,790.00,https://www.ikea.com/us/en/images/products/pax-tonstad-wardrobe-combination-dark-gray-brown-stained-oak-veneer__1303946_pe938528_s5.jpg?f=xxs,"Wardrobe combination, 39 3/8x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-tonstad-wardrobe-combination-dark-gray-brown-stained-oak-veneer-s99560912/,armoires-wardrobes-19053
s19562887,PAX / STORKLINTA,1265.00,https://www.ikea.com/us/en/images/products/pax-storklinta-wardrobe-combination-white-oak-effect__1365128_pe956185_s5.jpg?f=xxs,"Wardrobe combination, 98 3/8x22 7/8x79 1/8 """,https://www.ikea.com/us/en/p/pax-storklinta-wardrobe-combination-white-oak-effect-s19562887/,armoires-wardrobes-19053
s99561577,PAX / GULLABERG,1325.00,https://www.ikea.com/us/en/images/products/pax-gullaberg-wardrobe-combination-dark-gray-dark-gray__1364677_pe955960_s5.jpg?f=xxs,"Wardrobe combination, 98 3/8x23 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-gullaberg-wardrobe-combination-dark-gray-dark-gray-s99561577/,armoires-wardrobes-19053
s99297144,JONAXEL,49.99,https://www.ikea.com/us/en/images/products/jonaxel-storage-combination-white__0703702_pe732304_s5.jpg?f=xxs,"Storage combination, 19 5/8x20 1/8x27 1/2 """,https://www.ikea.com/us/en/p/jonaxel-storage-combination-white-s99297144/,armoires-wardrobes-19053
s39559054,PAX / BERGSBO,620.00,https://www.ikea.com/us/en/images/products/pax-bergsbo-wardrobe-combination-white-white__1197821_pe903768_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-bergsbo-wardrobe-combination-white-white-s39559054/,armoires-wardrobes-19053
s59562569,PAX / STORKLINTA,930.00,https://www.ikea.com/us/en/images/products/pax-storklinta-wardrobe-combination-dark-gray-dark-brown-stained-oak-effect__1365017_pe956147_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-storklinta-wardrobe-combination-dark-gray-dark-brown-stained-oak-effect-s59562569/,armoires-wardrobes-19053
s79331525,AURDAL,385.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__0825307_pe776278_s5.jpg?f=xxs,"Wardrobe combination, 49 1/4x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s79331525/,armoires-wardrobes-19053
s29560939,PAX / TONSTAD,845.00,https://www.ikea.com/us/en/images/products/pax-tonstad-wardrobe-combination-white-oak-veneer-glass__1303982_pe938544_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-tonstad-wardrobe-combination-white-oak-veneer-glass-s29560939/,armoires-wardrobes-19053
s99564632,AURDAL,1015.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__1303243_pe938342_s5.jpg?f=xxs,"Wardrobe combination, 196 7/8x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s99564632/,armoires-wardrobes-19053
s79559170,PAX / FORSAND,545.00,https://www.ikea.com/us/en/images/products/pax-forsand-wardrobe-combination-white-white__1197031_pe903359_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-forsand-wardrobe-combination-white-white-s79559170/,armoires-wardrobes-19053
s19561265,PAX / MEHAMN/AULI,835.00,https://www.ikea.com/us/en/images/products/pax-mehamn-auli-wardrobe-with-sliding-doors-white-double-sided-white-mirror-glass__1149174_pe883872_s5.jpg?f=xxs,"Wardrobe with sliding doors, 78 3/4x26x79 1/4 """,https://www.ikea.com/us/en/p/pax-mehamn-auli-wardrobe-with-sliding-doors-white-double-sided-white-mirror-glass-s19561265/,armoires-wardrobes-19053
s79560828,PAX / GRIMO,985.00,https://www.ikea.com/us/en/images/products/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white__1328056_pe944633_s5.jpg?f=xxs,"Wardrobe with sliding doors, 78 3/4x26x79 1/4 """,https://www.ikea.com/us/en/p/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white-s79560828/,armoires-wardrobes-19053
s79561535,PAX / GULLABERG,710.00,https://www.ikea.com/us/en/images/products/pax-gullaberg-wardrobe-combination-dark-gray-dark-gray__1364663_pe955949_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-gullaberg-wardrobe-combination-dark-gray-dark-gray-s79561535/,armoires-wardrobes-19053
s19575917,SKYTTA / MEHAMN/AULI,555.00,https://www.ikea.com/us/en/images/products/skytta-mehamn-auli-sliding-door-aluminum-double-sided-white-stained-oak-effect-mirror-glass__1004812_pe825196_s5.jpg?f=xxs,"Sliding door, 69 5/8x94 1/2 """,https://www.ikea.com/us/en/p/skytta-mehamn-auli-sliding-door-aluminum-double-sided-white-stained-oak-effect-mirror-glass-s19575917/,armoires-wardrobes-19053
s99571680,AURDAL,480.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__1332546_pe946306_s5.jpg?f=xxs,"Wardrobe combination, 70 7/8-83 7/8x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s99571680/,armoires-wardrobes-19053
s19562712,PAX / STORKLINTA,760.00,https://www.ikea.com/us/en/images/products/pax-storklinta-wardrobe-combination-white-oak-effect__1365155_pe956204_s5.jpg?f=xxs,"Wardrobe combination, 78 3/4x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-storklinta-wardrobe-combination-white-oak-effect-s19562712/,armoires-wardrobes-19053
s09559159,PAX / FORSAND,550.00,https://www.ikea.com/us/en/images/products/pax-forsand-wardrobe-combination-white-white__1197545_pe903567_s5.jpg?f=xxs,"Wardrobe combination, 29 1/2x23 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-forsand-wardrobe-combination-white-white-s09559159/,armoires-wardrobes-19053
s89331520,AURDAL,145.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__0825266_pe776258_s5.jpg?f=xxs,"Wardrobe combination, 68 1/2-94 1/2x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s89331520/,armoires-wardrobes-19053
s89561276,PAX / MEHAMN/AULI,835.00,https://www.ikea.com/us/en/images/products/pax-mehamn-auli-wardrobe-with-sliding-doors-white-double-sided-light-green-mirror-glass__1293634_pe935232_s5.jpg?f=xxs,"Wardrobe with sliding doors, 78 3/4x26x79 1/4 """,https://www.ikea.com/us/en/p/pax-mehamn-auli-wardrobe-with-sliding-doors-white-double-sided-light-green-mirror-glass-s89561276/,armoires-wardrobes-19053
s19559187,PAX / FORSAND,590.00,https://www.ikea.com/us/en/images/products/pax-forsand-wardrobe-combination-white-white__1197823_pe903770_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-forsand-wardrobe-combination-white-white-s19559187/,armoires-wardrobes-19053
s29560977,PAX / ÅHEIM,275.00,https://www.ikea.com/us/en/images/products/pax-aheim-wardrobe-combination-white-mirror-glass__1196801_pe903209_s5.jpg?f=xxs,"Wardrobe combination, 19 5/8x23 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-aheim-wardrobe-combination-white-mirror-glass-s29560977/,armoires-wardrobes-19053
s39560793,PAX / GRIMO,800.00,https://www.ikea.com/us/en/images/products/pax-grimo-wardrobe-combination-white-white__1197444_pe903532_s5.jpg?f=xxs,"Wardrobe combination, 39 3/8x23 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-grimo-wardrobe-combination-white-white-s39560793/,armoires-wardrobes-19053
s49563084,PAX / GULLABERG,920.00,https://www.ikea.com/us/en/images/products/pax-gullaberg-wardrobe-combination-dark-gray-gray__1364736_pe955989_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-gullaberg-wardrobe-combination-dark-gray-gray-s49563084/,armoires-wardrobes-19053
80488370,STYRBAR,13.99,https://www.ikea.com/us/en/images/products/styrbar-remote-control-smart-white__0956695_pe804773_s5.jpg?f=xxs,Remote control,https://www.ikea.com/us/en/p/styrbar-remote-control-smart-white-80488370/,armoires-wardrobes-19053
s79157615,ELVARLI,230.00,https://www.ikea.com/us/en/images/products/elvarli-open-storage-combination-white__0440430_pe592471_s5.jpg?f=xxs,"Open storage combination, 36 1/8x14 1/8x87 1/4-137 3/4 """,https://www.ikea.com/us/en/p/elvarli-open-storage-combination-white-s79157615/,armoires-wardrobes-19053
20458842,IDANÄS,249.99,https://www.ikea.com/us/en/images/products/idanaes-open-wardrobe-white__0898869_pe782672_s5.jpg?f=xxs,"Open wardrobe, 23 1/4x83 1/8 """,https://www.ikea.com/us/en/p/idanaes-open-wardrobe-white-20458842/,armoires-wardrobes-19053
s59564356,AURDAL,290.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__1303235_pe938334_s5.jpg?f=xxs,"Wardrobe combination, 49 1/4x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s59564356/,armoires-wardrobes-19053
s49560679,PAX / HASVIK,605.00,https://www.ikea.com/us/en/images/products/pax-hasvik-wardrobe-with-sliding-doors-dark-gray-dark-gray__1190118_pe900101_s5.jpg?f=xxs,"Wardrobe with sliding doors, 59x26x79 1/4 """,https://www.ikea.com/us/en/p/pax-hasvik-wardrobe-with-sliding-doors-dark-gray-dark-gray-s49560679/,armoires-wardrobes-19053
s19564645,AURDAL,495.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__1304320_pe938725_s5.jpg?f=xxs,"Wardrobe combination, 92 1/8-118 1/8x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s19564645/,armoires-wardrobes-19053
s99562317,PAX / BERGSBO,720.00,https://www.ikea.com/us/en/images/products/pax-bergsbo-wardrobe-combination-gray-beige-gray-beige__1152506_pe885391_s5.jpg?f=xxs,"Wardrobe combination, 39 3/8x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-bergsbo-wardrobe-combination-gray-beige-gray-beige-s99562317/,armoires-wardrobes-19053
s99568159,PAX / MISTUDDEN,515.00,https://www.ikea.com/us/en/images/products/pax-mistudden-wardrobe-combination-white-gray-patterned__1237357_pe917934_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-mistudden-wardrobe-combination-white-gray-patterned-s99568159/,armoires-wardrobes-19053
s69560678,PAX / HASVIK,680.00,https://www.ikea.com/us/en/images/products/pax-hasvik-wardrobe-with-sliding-doors-white-white__1190093_pe900083_s5.jpg?f=xxs,"Wardrobe with sliding doors, 78 3/4x26x79 1/4 """,https://www.ikea.com/us/en/p/pax-hasvik-wardrobe-with-sliding-doors-white-white-s69560678/,armoires-wardrobes-19053
s19568436,PAX / BERGSBO,385.00,https://www.ikea.com/us/en/images/products/pax-bergsbo-wardrobe-combination-white-white__0626261_pe692655_s5.jpg?f=xxs,"Wardrobe combination, 39 3/8x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-bergsbo-wardrobe-combination-white-white-s19568436/,armoires-wardrobes-19053
s29559021,PAX,1055.00,https://www.ikea.com/us/en/images/products/pax-corner-wardrobe-dark-gray__1195944_pe902657_s5.jpg?f=xxs,"Corner wardrobe, 63 1/4/73 7/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-corner-wardrobe-dark-gray-s29559021/,armoires-wardrobes-19053
s29559115,PAX / FORSAND/ÅHEIM,540.00,https://www.ikea.com/us/en/images/products/pax-forsand-aheim-wardrobe-combination-white-mirror-glass__1196820_pe903220_s5.jpg?f=xxs,"Wardrobe combination, 29 1/2x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-forsand-aheim-wardrobe-combination-white-mirror-glass-s29559115/,armoires-wardrobes-19053
s19332368,BOAXEL,98.00,https://www.ikea.com/us/en/images/products/boaxel-wardrobe-combination-white__0933369_pe791960_s5.jpg?f=xxs,"Wardrobe combination, 24 3/8x15 3/4x79 """,https://www.ikea.com/us/en/p/boaxel-wardrobe-combination-white-s19332368/,armoires-wardrobes-19053
s89568089,PAX / TYSSEDAL,1040.00,https://www.ikea.com/us/en/images/products/pax-tyssedal-wardrobe-white-white-glass__1080932_pe858206_s5.jpg?f=xxs,"Wardrobe, 68 7/8x22 7/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-tyssedal-wardrobe-white-white-glass-s89568089/,armoires-wardrobes-19053
s69559024,PAX,1520.00,https://www.ikea.com/us/en/images/products/pax-wardrobe-combination-white__1197022_pe903350_s5.jpg?f=xxs,"Wardrobe combination, 147 5/8x22 7/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-wardrobe-combination-white-s69559024/,armoires-wardrobes-19053
s29590130,BOAXEL,150.00,https://www.ikea.com/us/en/images/products/boaxel-shelving-unit-anthracite__1393873_pe966357_s5.jpg?f=xxs,"Shelving unit, 73 3/4x15 3/4x39 5/8 """,https://www.ikea.com/us/en/p/boaxel-shelving-unit-anthracite-s29590130/,armoires-wardrobes-19053
s29560741,PAX / FARDAL/ÅHEIM,575.00,https://www.ikea.com/us/en/images/products/pax-fardal-aheim-corner-wardrobe-high-gloss-white-mirror-glass__1389423_pe965209_s5.jpg?f=xxs,"Corner wardrobe, 43 1/2/34 5/8x79 1/8 """,https://www.ikea.com/us/en/p/pax-fardal-aheim-corner-wardrobe-high-gloss-white-mirror-glass-s29560741/,armoires-wardrobes-19053
s69560697,PAX / HASVIK,690.00,https://www.ikea.com/us/en/images/products/pax-hasvik-wardrobe-with-sliding-doors-white-white__1190119_pe900104_s5.jpg?f=xxs,"Wardrobe with sliding doors, 59x26x93 1/8 """,https://www.ikea.com/us/en/p/pax-hasvik-wardrobe-with-sliding-doors-white-white-s69560697/,armoires-wardrobes-19053
s19568672,PAX / MEHAMN,820.00,https://www.ikea.com/us/en/images/products/pax-mehamn-wardrobe-combination-white-double-sided-white-stained-oak-effect__1149176_pe883873_s5.jpg?f=xxs,"Wardrobe combination, 59x16 7/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-mehamn-wardrobe-combination-white-double-sided-white-stained-oak-effect-s19568672/,armoires-wardrobes-19053
s99560728,PAX,1090.00,https://www.ikea.com/us/en/images/products/pax-corner-wardrobe-white__1197553_pe903575_s5.jpg?f=xxs,"Corner wardrobe, 82 7/8/63 1/4x79 1/4 """,https://www.ikea.com/us/en/p/pax-corner-wardrobe-white-s99560728/,armoires-wardrobes-19053
s09297488,JONAXEL,69.99,https://www.ikea.com/us/en/images/products/jonaxel-storage-combination-white__0703632_pe732229_s5.jpg?f=xxs,"Storage combination, 19 5/8x20 1/8x41 """,https://www.ikea.com/us/en/p/jonaxel-storage-combination-white-s09297488/,armoires-wardrobes-19053
s19521463,SKYTTA / AURDAL,710.00,https://www.ikea.com/us/en/images/products/skytta-aurdal-reach-in-wardrobe-with-sliding-door-black-mehamn-white-stained-oak-effect-dark-gray__1220918_pe913580_s5.jpg?f=xxs,"Reach-in wardrobe with sliding door, 59 7/8x25 5/8x94 1/2 """,https://www.ikea.com/us/en/p/skytta-aurdal-reach-in-wardrobe-with-sliding-door-black-mehamn-white-stained-oak-effect-dark-gray-s19521463/,armoires-wardrobes-19053
s99568545,PAX / GRIMO,720.00,https://www.ikea.com/us/en/images/products/pax-grimo-wardrobe-combination-white-white__1197443_pe903533_s5.jpg?f=xxs,"Wardrobe combination, 39 3/8x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-grimo-wardrobe-combination-white-white-s99568545/,armoires-wardrobes-19053
s89559179,PAX / FORSAND,660.00,https://www.ikea.com/us/en/images/products/pax-forsand-wardrobe-combination-white-white__1197834_pe903775_s5.jpg?f=xxs,"Wardrobe combination, 78 3/4x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-forsand-wardrobe-combination-white-white-s89559179/,armoires-wardrobes-19053
s59560848,PAX / MEHAMN,1580.00,https://www.ikea.com/us/en/images/products/pax-mehamn-wardrobe-with-sliding-doors-white-double-sided-white__1149167_pe883869_s5.jpg?f=xxs,"Wardrobe with sliding doors, 98 3/8x26x93 1/8 """,https://www.ikea.com/us/en/p/pax-mehamn-wardrobe-with-sliding-doors-white-double-sided-white-s59560848/,armoires-wardrobes-19053
s99560771,PAX / FORSAND/ÅHEIM,565.00,https://www.ikea.com/us/en/images/products/pax-forsand-aheim-wardrobe-combination-dark-gray-mirror-glass__1197066_pe903374_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-forsand-aheim-wardrobe-combination-dark-gray-mirror-glass-s99560771/,armoires-wardrobes-19053
s09559116,PAX / FORSAND/ÅHEIM,600.00,https://www.ikea.com/us/en/images/products/pax-forsand-aheim-wardrobe-combination-white-mirror-glass__1196821_pe903219_s5.jpg?f=xxs,"Wardrobe combination, 29 1/2x23 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-forsand-aheim-wardrobe-combination-white-mirror-glass-s09559116/,armoires-wardrobes-19053
s39575855,SKYTTA / AULI,860.00,https://www.ikea.com/us/en/images/products/skytta-auli-sliding-door-aluminum-mirror-glass__1004799_pe825203_s5.jpg?f=xxs,"Sliding door, 98 7/8x80 1/2 """,https://www.ikea.com/us/en/p/skytta-auli-sliding-door-aluminum-mirror-glass-s39575855/,armoires-wardrobes-19053
s19572773,SKYTTA / PAX,1415.00,https://www.ikea.com/us/en/images/products/skytta-pax-walk-in-wardrobe-with-sliding-doors-white-double-sided-mehamn-light-green__1319338_pe940937_s5.jpg?f=xxs,"Walk-in wardrobe with sliding doors, 89x63x80 1/2 """,https://www.ikea.com/us/en/p/skytta-pax-walk-in-wardrobe-with-sliding-doors-white-double-sided-mehamn-light-green-s19572773/,armoires-wardrobes-19053
s69157475,ELVARLI,250.00,https://www.ikea.com/us/en/images/products/elvarli-wardrobe-combination-white__0440402_pe592444_s5.jpg?f=xxs,"Wardrobe combination, 33 1/4x15 3/4x85 """,https://www.ikea.com/us/en/p/elvarli-wardrobe-combination-white-s69157475/,armoires-wardrobes-19053
s29559059,PAX / BERGSBO,970.00,https://www.ikea.com/us/en/images/products/pax-bergsbo-wardrobe-combination-dark-gray-dark-gray__1197427_pe903519_s5.jpg?f=xxs,"Wardrobe combination, 78 3/4x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-bergsbo-wardrobe-combination-dark-gray-dark-gray-s29559059/,armoires-wardrobes-19053
s09331538,AURDAL,385.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-dark-gray__0825309_pe776280_s5.jpg?f=xxs,"Wardrobe combination, 49 1/4x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-dark-gray-s09331538/,armoires-wardrobes-19053
s69559043,PAX,955.00,https://www.ikea.com/us/en/images/products/pax-corner-wardrobe-white__0630937_pe694992_s5.jpg?f=xxs,"Corner wardrobe, 63 1/4/73 7/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-corner-wardrobe-white-s69559043/,armoires-wardrobes-19053
s39564357,AURDAL,555.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__1304237_pe938682_s5.jpg?f=xxs,"Wardrobe combination, 95 1/8-108 1/8x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s39564357/,armoires-wardrobes-19053
s09563811,PAX / GULLABERG,1240.00,https://www.ikea.com/us/en/images/products/pax-gullaberg-wardrobe-combination-dark-gray-gray__1364861_pe956086_s5.jpg?f=xxs,"Wardrobe combination, 78 3/4x23 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-gullaberg-wardrobe-combination-dark-gray-gray-s09563811/,armoires-wardrobes-19053
s49331536,AURDAL,365.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-dark-gray__0825296_pe776271_s5.jpg?f=xxs,"Wardrobe combination, 74 3/4x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-dark-gray-s49331536/,armoires-wardrobes-19053
s89559155,PAX / FORSAND,645.00,https://www.ikea.com/us/en/images/products/pax-forsand-wardrobe-combination-dark-gray-dark-gray__1197403_pe903512_s5.jpg?f=xxs,"Wardrobe combination, 39 3/8x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-forsand-wardrobe-combination-dark-gray-dark-gray-s89559155/,armoires-wardrobes-19053
s29560779,PAX / FORSAND/ÅHEIM,565.00,https://www.ikea.com/us/en/images/products/pax-forsand-aheim-wardrobe-combination-white-mirror-glass__1287174_pe933876_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-forsand-aheim-wardrobe-combination-white-mirror-glass-s29560779/,armoires-wardrobes-19053
s69559175,PAX / FORSAND,545.00,https://www.ikea.com/us/en/images/products/pax-forsand-wardrobe-combination-white-white__1197831_pe903774_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-forsand-wardrobe-combination-white-white-s69559175/,armoires-wardrobes-19053
s29158212,ELVARLI,240.00,https://www.ikea.com/us/en/images/products/elvarli-wardrobe-combination-white__0440394_pe592438_s5.jpg?f=xxs,"Wardrobe combination, 33 1/4x21 5/8x85 """,https://www.ikea.com/us/en/p/elvarli-wardrobe-combination-white-s29158212/,armoires-wardrobes-19053
s89561257,PAX / AULI,815.00,https://www.ikea.com/us/en/images/products/pax-auli-wardrobe-with-sliding-doors-white-mirror-glass__1030195_pe836181_s5.jpg?f=xxs,"Wardrobe with sliding doors, 59x26x93 1/8 """,https://www.ikea.com/us/en/p/pax-auli-wardrobe-with-sliding-doors-white-mirror-glass-s89561257/,armoires-wardrobes-19053
s19561557,PAX / GULLABERG,830.00,https://www.ikea.com/us/en/images/products/pax-gullaberg-wardrobe-combination-dark-gray-dark-gray__1364668_pe955954_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-gullaberg-wardrobe-combination-dark-gray-dark-gray-s19561557/,armoires-wardrobes-19053
s69560758,PAX / FARDAL,700.00,https://www.ikea.com/us/en/images/products/pax-fardal-wardrobe-combination-high-gloss-white__1197535_pe903559_s5.jpg?f=xxs,"Wardrobe combination, 29 1/2x23 5/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-fardal-wardrobe-combination-high-gloss-white-s69560758/,armoires-wardrobes-19053
s89384014,BOAXEL,114.00,https://www.ikea.com/us/en/images/products/boaxel-wardrobe-combination-white__0824101_pe775993_s5.jpg?f=xxs,"Wardrobe combination, 49 1/8x15 3/4x39 5/8 """,https://www.ikea.com/us/en/p/boaxel-wardrobe-combination-white-s89384014/,armoires-wardrobes-19053
s09575908,SKYTTA / MEHAMN/AULI,1310.00,https://www.ikea.com/us/en/images/products/skytta-mehamn-auli-sliding-door-black-dark-gray-mirror-glass__1156352_pe887052_s5.jpg?f=xxs,"Sliding door, 147 7/8x94 1/2 """,https://www.ikea.com/us/en/p/skytta-mehamn-auli-sliding-door-black-dark-gray-mirror-glass-s09575908/,armoires-wardrobes-19053
s19560685,PAX / HASVIK,780.00,https://www.ikea.com/us/en/images/products/pax-hasvik-wardrobe-with-sliding-doors-white-white__1190108_pe900093_s5.jpg?f=xxs,"Wardrobe with sliding doors, 59x16 7/8x93 1/8 """,https://www.ikea.com/us/en/p/pax-hasvik-wardrobe-with-sliding-doors-white-white-s19560685/,armoires-wardrobes-19053
s89560757,PAX / FARDAL,640.00,https://www.ikea.com/us/en/images/products/pax-fardal-wardrobe-combination-high-gloss-white__1085518_pe860126_s5.jpg?f=xxs,"Wardrobe combination, 29 1/2x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-fardal-wardrobe-combination-high-gloss-white-s89560757/,armoires-wardrobes-19053
s29572777,SKYTTA / PAX,2145.00,https://www.ikea.com/us/en/images/products/skytta-pax-walk-in-wardrobe-with-sliding-doors-white-double-sided-mehamn-light-blue-light-green__1295170_pe935561_s5.jpg?f=xxs,"Walk-in wardrobe with sliding doors, 118 1/2x63x80 1/2 """,https://www.ikea.com/us/en/p/skytta-pax-walk-in-wardrobe-with-sliding-doors-white-double-sided-mehamn-light-blue-light-green-s29572777/,armoires-wardrobes-19053
s09568173,PAX / MISTUDDEN,530.00,https://www.ikea.com/us/en/images/products/pax-mistudden-wardrobe-combination-white-gray-patterned__1268658_pe928830_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-mistudden-wardrobe-combination-white-gray-patterned-s09568173/,armoires-wardrobes-19053
s09562171,SKYTTA / BOAXEL,667.00,https://www.ikea.com/us/en/images/products/skytta-boaxel-reach-in-wardrobe-with-sliding-door-aluminum-mehamn-auli-gray-beige-mirror-glass__1220821_pe913552_s5.jpg?f=xxs,"Reach-in wardrobe with sliding door, 69 5/8x25 5/8x80 1/2 """,https://www.ikea.com/us/en/p/skytta-boaxel-reach-in-wardrobe-with-sliding-door-aluminum-mehamn-auli-gray-beige-mirror-glass-s09562171/,armoires-wardrobes-19053
s49568171,PAX / MISTUDDEN,620.00,https://www.ikea.com/us/en/images/products/pax-mistudden-wardrobe-combination-white-gray-patterned__1268683_pe928832_s5.jpg?f=xxs,"Wardrobe combination, 78 3/4x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-mistudden-wardrobe-combination-white-gray-patterned-s49568171/,armoires-wardrobes-19053
s19560826,PAX / GRIMO,780.00,https://www.ikea.com/us/en/images/products/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white__1328066_pe944638_s5.jpg?f=xxs,"Wardrobe with sliding doors, 59x26x93 1/8 """,https://www.ikea.com/us/en/p/pax-grimo-wardrobe-with-sliding-doors-white-clear-glass-white-s19560826/,armoires-wardrobes-19053
s09297134,JONAXEL,39.99,https://www.ikea.com/us/en/images/products/jonaxel-storage-combination-white__0703631_pe732262_s5.jpg?f=xxs,"Storage combination, 19 5/8x20 1/8x27 1/2 """,https://www.ikea.com/us/en/p/jonaxel-storage-combination-white-s09297134/,armoires-wardrobes-19053
s39565253,AURDAL,350.00,https://www.ikea.com/us/en/images/products/aurdal-wardrobe-combination-white__1307976_pe939776_s5.jpg?f=xxs,"Wardrobe combination, 74 3/4x15 3/4x87 """,https://www.ikea.com/us/en/p/aurdal-wardrobe-combination-white-s39565253/,armoires-wardrobes-19053
s99575353,PAX / GRIMO,695.00,https://www.ikea.com/us/en/images/products/pax-grimo-wardrobe-combination-white-white__1352344_pe952180_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-grimo-wardrobe-combination-white-white-s99575353/,armoires-wardrobes-19053
s89559056,PAX / BERGSBO,770.00,https://www.ikea.com/us/en/images/products/pax-bergsbo-wardrobe-combination-dark-gray-dark-gray__1197836_pe903777_s5.jpg?f=xxs,"Wardrobe combination, 59x23 5/8x79 1/4 """,https://www.ikea.com/us/en/p/pax-bergsbo-wardrobe-combination-dark-gray-dark-gray-s89559056/,armoires-wardrobes-19053
